order_id,item_id,date_key,customer_id,product_id,region_id,channel,quantity,unit_price,discount_pct,revenue,cost,profit,order_status
295,435,20240512,209,78,5,Online,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
295,436,20240512,209,82,5,Online,1,816.9,15.0,694.36,571.67,122.69,Completed
296,437,20260207,240,34,5,Wholesale,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
296,438,20260207,240,70,5,Wholesale,1,4303.2,0.0,4303.2,3122.57,1180.63,Completed
298,441,20251101,217,69,4,Online,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
299,442,20260322,530,21,2,Wholesale,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
299,443,20260322,530,1,2,Wholesale,3,16547.71,0.0,49643.13,36484.14,13158.99,Completed
301,446,20250909,588,37,2,Retail Store,1,1294.79,5.0,1230.05,812.1,417.95,Completed
301,447,20250909,588,46,2,Retail Store,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
302,448,20250130,798,19,3,Online,1,4374.56,0.0,4374.56,2639.94,1734.62,Completed
302,449,20250130,798,68,3,Online,1,1113.39,0.0,1113.39,603.8,509.59,Completed
304,451,20240727,289,22,3,Online,1,5909.06,0.0,5909.06,3718.66,2190.4,Completed
305,452,20260320,164,1,4,Online,1,16547.71,5.0,15720.32,12161.38,3558.94,Completed
306,453,20241021,198,87,3,Retail Store,3,536.26,0.0,1608.78,1152.36,456.42,Completed
306,454,20241021,198,73,3,Retail Store,1,4850.84,10.0,4365.76,3398.28,967.48,Completed
308,459,20231110,32,80,2,Wholesale,1,4557.3,0.0,4557.3,2931.68,1625.62,Completed
309,460,20260314,123,73,2,Wholesale,1,4850.84,0.0,4850.84,3398.28,1452.56,Completed
309,461,20260314,123,61,2,Wholesale,1,241.57,0.0,241.57,141.06,100.51,Completed
310,462,20250123,149,54,1,Wholesale,3,2742.3,0.0,8226.9,4775.07,3451.83,Completed
311,463,20260501,199,21,2,Online,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
313,465,20251017,526,73,4,Online,3,4850.84,0.0,14552.52,10194.84,4357.68,Completed
314,466,20260403,312,60,2,Online,1,1873.77,0.0,1873.77,1010.63,863.14,Completed
314,467,20260403,312,24,2,Online,2,6901.74,5.0,13113.31,8489.08,4624.23,Completed
314,468,20260403,312,86,2,Online,1,1068.62,5.0,1015.19,796.1,219.09,Completed
315,469,20260301,485,76,4,Retail Store,3,3324.41,10.0,8975.91,7183.53,1792.38,Completed
315,470,20260301,485,87,4,Retail Store,1,536.26,10.0,482.63,384.12,98.51,Completed
317,473,20240309,94,32,1,Retail Store,1,4474.51,0.0,4474.51,2890.6,1583.91,Completed
318,474,20240421,525,27,3,Retail Store,1,3772.72,10.0,3395.45,2595.78,799.67,Completed
319,475,20240715,640,20,2,Online,1,2963.93,0.0,2963.93,2025.77,938.16,Completed
319,476,20240715,640,30,2,Online,2,3612.36,5.0,6863.48,4911.56,1951.92,Completed
321,478,20251003,238,37,3,Wholesale,3,1294.79,10.0,3495.93,2436.3,1059.63,Completed
322,479,20250828,547,59,5,Retail Store,1,1577.53,5.0,1498.65,845.24,653.41,Completed
323,480,20251201,40,55,2,Retail Store,1,1659.42,5.0,1576.45,903.52,672.93,Completed
323,481,20251201,40,69,2,Retail Store,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
323,482,20251201,40,89,2,Retail Store,1,1041.09,0.0,1041.09,781.4,259.69,Completed
324,483,20250108,79,44,4,Retail Store,3,822.56,5.0,2344.3,1518.84,825.46,Completed
326,485,20250421,318,74,1,Retail Store,1,4837.19,5.0,4595.33,3377.85,1217.48,Completed
326,486,20250421,318,53,1,Retail Store,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
326,487,20250421,318,82,1,Retail Store,1,816.9,0.0,816.9,571.67,245.23,Completed
328,489,20251129,483,80,4,Online,1,4557.3,0.0,4557.3,2931.68,1625.62,Completed
329,490,20260401,194,78,4,Online,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
331,492,20241212,422,4,1,Online,1,12852.86,5.0,12210.22,10434.18,1776.04,Completed
331,493,20241212,422,70,1,Online,1,4303.2,0.0,4303.2,3122.57,1180.63,Completed
332,494,20260527,561,11,1,Online,1,4975.98,0.0,4975.98,4015.17,960.81,Completed
333,495,20250713,340,75,2,Wholesale,3,3268.16,0.0,9804.48,6239.43,3565.05,Completed
335,498,20240121,99,40,2,Retail Store,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
335,499,20240121,99,30,2,Retail Store,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
336,500,20240908,342,84,1,Wholesale,1,634.81,0.0,634.81,446.14,188.67,Completed
336,501,20240908,342,20,1,Wholesale,3,2963.93,5.0,8447.2,6077.31,2369.89,Completed
339,505,20260218,482,72,4,Wholesale,1,5499.18,0.0,5499.18,3778.94,1720.24,Completed
341,508,20250425,510,8,2,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
342,509,20260612,369,52,4,Online,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
343,510,20241229,553,30,3,Online,1,3612.36,5.0,3431.74,2455.78,975.96,Completed
344,511,20250325,133,13,2,Online,1,34166.41,0.0,34166.41,27473.96,6692.45,Completed
344,512,20250325,133,11,2,Online,3,4975.98,0.0,14927.94,12045.51,2882.43,Completed
345,513,20250920,215,43,2,Online,1,854.87,15.0,726.64,503.56,223.08,Completed
345,514,20250920,215,14,2,Online,1,15152.85,5.0,14395.21,11788.81,2606.4,Completed
346,515,20260225,122,66,2,Wholesale,1,785.79,0.0,785.79,395.02,390.77,Completed
346,516,20260225,122,35,2,Wholesale,1,2453.48,5.0,2330.81,1541.17,789.64,Completed
346,517,20260225,122,39,2,Wholesale,2,1734.26,0.0,3468.52,2212.96,1255.56,Completed
347,518,20240717,248,32,3,Retail Store,1,4474.51,0.0,4474.51,2890.6,1583.91,Completed
349,520,20250907,233,37,2,Retail Store,1,1294.79,0.0,1294.79,812.1,482.69,Completed
354,527,20260312,776,86,2,Wholesale,3,1068.62,0.0,3205.86,2388.3,817.56,Completed
355,528,20251216,205,77,1,Retail Store,1,6440.95,5.0,6118.9,4611.67,1507.23,Completed
358,532,20260418,458,89,5,Online,1,1041.09,0.0,1041.09,781.4,259.69,Completed
359,533,20251202,611,49,3,Retail Store,1,4047.64,0.0,4047.64,2501.13,1546.51,Completed
361,537,20260520,297,4,3,Retail Store,1,12852.86,0.0,12852.86,10434.18,2418.68,Completed
361,538,20260520,297,86,3,Retail Store,1,1068.62,0.0,1068.62,796.1,272.52,Completed
362,539,20250325,500,33,5,Online,1,7279.95,0.0,7279.95,4659.99,2619.96,Completed
364,541,20260114,368,42,3,Wholesale,1,1830.31,0.0,1830.31,1098.69,731.62,Completed
364,542,20260114,368,19,3,Wholesale,1,4374.56,0.0,4374.56,2639.94,1734.62,Completed
365,543,20260523,446,30,3,Retail Store,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
365,544,20260523,446,73,3,Retail Store,1,4850.84,5.0,4608.3,3398.28,1210.02,Completed
365,545,20260523,446,23,3,Retail Store,1,5558.81,0.0,5558.81,3850.01,1708.8,Completed
366,546,20240706,775,30,3,Retail Store,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
366,547,20240706,775,87,3,Retail Store,1,536.26,0.0,536.26,384.12,152.14,Completed
368,549,20241210,239,67,3,Online,1,1854.0,0.0,1854.0,995.39,858.61,Completed
368,550,20241210,239,55,3,Online,3,1659.42,0.0,4978.26,2710.56,2267.7,Completed
370,552,20260423,164,84,4,Wholesale,1,634.81,0.0,634.81,446.14,188.67,Completed
370,553,20260423,164,17,4,Wholesale,1,15476.14,0.0,15476.14,11962.37,3513.77,Completed
372,555,20241126,350,63,4,Wholesale,1,323.05,0.0,323.05,177.87,145.18,Completed
374,557,20260106,81,35,1,Online,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
374,558,20260106,81,43,1,Online,1,854.87,0.0,854.87,503.56,351.31,Completed
374,559,20260106,81,28,1,Online,2,5480.82,0.0,10961.64,7057.9,3903.74,Completed
375,560,20241124,547,51,5,Online,1,3900.27,0.0,3900.27,2399.19,1501.08,Completed
376,561,20260503,430,76,1,Online,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
377,562,20260329,52,70,4,Online,1,4303.2,5.0,4088.04,3122.57,965.47,Completed
377,563,20260329,52,18,4,Online,1,15449.62,0.0,15449.62,12222.69,3226.93,Completed
380,570,20250303,87,56,1,Online,1,2379.66,0.0,2379.66,1198.06,1181.6,Completed
381,571,20250706,181,81,2,Online,1,692.89,0.0,692.89,498.78,194.11,Completed
383,575,20250813,417,5,2,Retail Store,3,14991.35,10.0,40476.65,34968.42,5508.23,Completed
383,576,20250813,417,33,2,Retail Store,1,7279.95,0.0,7279.95,4659.99,2619.96,Completed
384,577,20260212,598,35,4,Retail Store,2,2453.48,0.0,4906.96,3082.34,1824.62,Completed
384,578,20260212,598,68,4,Retail Store,1,1113.39,10.0,1002.05,603.8,398.25,Completed
384,579,20260212,598,42,4,Retail Store,2,1830.31,5.0,3477.59,2197.38,1280.21,Completed
385,580,20260214,705,26,2,Retail Store,3,5258.5,0.0,15775.5,10037.07,5738.43,Completed
388,583,20260613,323,57,3,Online,1,1826.43,0.0,1826.43,1061.39,765.04,Completed
388,584,20260613,323,62,3,Online,1,1408.64,0.0,1408.64,753.35,655.29,Completed
388,585,20260613,323,83,3,Online,1,1117.07,0.0,1117.07,822.39,294.68,Completed
389,586,20251225,786,65,4,Online,2,864.5,0.0,1729.0,943.6,785.4,Completed
389,587,20251225,786,34,4,Online,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
390,588,20260326,151,78,5,Retail Store,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
390,589,20260326,151,89,5,Retail Store,1,1041.09,0.0,1041.09,781.4,259.69,Completed
391,590,20260614,398,59,3,Wholesale,1,1577.53,0.0,1577.53,845.24,732.29,Completed
391,591,20260614,398,37,3,Wholesale,1,1294.79,0.0,1294.79,812.1,482.69,Completed
391,592,20260614,398,32,3,Wholesale,1,4474.51,5.0,4250.78,2890.6,1360.18,Completed
391,593,20260614,398,58,3,Wholesale,1,1470.73,0.0,1470.73,750.5,720.23,Completed
393,595,20250213,680,48,3,Online,1,3082.84,5.0,2928.7,1808.54,1120.16,Completed
394,596,20231102,201,30,4,Online,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
396,598,20260526,550,65,3,Wholesale,1,864.5,0.0,864.5,471.8,392.7,Completed
396,599,20260526,550,1,3,Wholesale,1,16547.71,5.0,15720.32,12161.38,3558.94,Completed
396,600,20260526,550,83,3,Wholesale,3,1117.07,5.0,3183.65,2467.17,716.48,Completed
397,601,20250620,279,10,3,Online,2,4712.58,0.0,9425.16,6934.84,2490.32,Completed
398,602,20251203,127,64,4,Online,1,935.05,0.0,935.05,491.45,443.6,Completed
398,603,20251203,127,73,4,Online,1,4850.84,15.0,4123.21,3398.28,724.93,Completed
400,606,20260428,454,67,3,Online,1,1854.0,0.0,1854.0,995.39,858.61,Completed
400,607,20260428,454,51,3,Online,1,3900.27,0.0,3900.27,2399.19,1501.08,Completed
401,608,20251016,42,67,3,Online,1,1854.0,0.0,1854.0,995.39,858.61,Completed
402,609,20240928,579,65,2,Online,2,864.5,0.0,1729.0,943.6,785.4,Completed
404,611,20250910,67,29,1,Online,2,3880.7,0.0,7761.4,5027.26,2734.14,Completed
406,613,20240801,32,10,2,Online,1,4712.58,0.0,4712.58,3467.42,1245.16,Completed
407,614,20250909,300,16,4,Online,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
407,615,20250909,300,39,4,Online,1,1734.26,15.0,1474.12,1106.48,367.64,Completed
408,616,20250702,749,5,2,Retail Store,1,14991.35,0.0,14991.35,11656.14,3335.21,Completed
408,617,20250702,749,38,2,Retail Store,3,512.6,0.0,1537.8,921.03,616.77,Completed
409,618,20240415,519,65,5,Online,2,864.5,0.0,1729.0,943.6,785.4,Completed
409,619,20240415,519,48,5,Online,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
410,620,20241017,49,10,2,Online,1,4712.58,0.0,4712.58,3467.42,1245.16,Completed
411,621,20241014,33,55,2,Online,1,1659.42,0.0,1659.42,903.52,755.9,Completed
413,623,20240705,49,73,2,Retail Store,2,4850.84,0.0,9701.68,6796.56,2905.12,Completed
413,624,20240705,49,16,2,Retail Store,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
413,625,20240705,49,50,2,Retail Store,3,2922.94,0.0,8768.82,5105.58,3663.24,Completed
415,628,20250809,390,18,3,Online,1,15449.62,0.0,15449.62,12222.69,3226.93,Completed
415,629,20250809,390,70,3,Online,1,4303.2,0.0,4303.2,3122.57,1180.63,Completed
419,635,20240811,657,6,5,Online,1,20199.11,0.0,20199.11,15957.58,4241.53,Completed
420,636,20260513,616,71,1,Retail Store,3,5796.79,0.0,17390.37,11103.99,6286.38,Completed
420,637,20260513,616,75,1,Retail Store,1,3268.16,10.0,2941.34,2079.81,861.53,Completed
421,638,20251213,509,45,3,Retail Store,3,3281.6,0.0,9844.8,5876.43,3968.37,Completed
421,639,20251213,509,24,3,Retail Store,1,6901.74,0.0,6901.74,4244.54,2657.2,Completed
423,642,20260422,98,83,1,Online,1,1117.07,15.0,949.51,822.39,127.12,Completed
423,643,20260422,98,27,1,Online,2,3772.72,0.0,7545.44,5191.56,2353.88,Completed
424,644,20250531,519,68,5,Retail Store,1,1113.39,0.0,1113.39,603.8,509.59,Completed
426,647,20240504,571,9,3,Retail Store,1,31536.01,5.0,29959.21,24029.47,5929.74,Completed
427,648,20241123,248,84,3,Online,1,634.81,10.0,571.33,446.14,125.19,Completed
427,649,20241123,248,1,3,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
430,652,20250504,546,1,2,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
431,653,20250311,524,75,1,Online,1,3268.16,5.0,3104.75,2079.81,1024.94,Completed
431,654,20250311,524,59,1,Online,1,1577.53,5.0,1498.65,845.24,653.41,Completed
432,655,20250501,504,54,3,Online,1,2742.3,10.0,2468.07,1591.69,876.38,Completed
433,656,20240113,401,40,2,Retail Store,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
434,657,20251021,102,54,2,Wholesale,1,2742.3,0.0,2742.3,1591.69,1150.61,Completed
435,658,20251124,601,76,2,Wholesale,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
436,659,20251201,292,11,4,Retail Store,1,4975.98,0.0,4975.98,4015.17,960.81,Completed
437,660,20260614,417,16,2,Online,2,36150.9,0.0,72301.8,53540.74,18761.06,Completed
439,662,20260510,160,83,4,Wholesale,3,1117.07,0.0,3351.21,2467.17,884.04,Completed
444,671,20251206,733,19,2,Online,3,4374.56,0.0,13123.68,7919.82,5203.86,Completed
444,672,20251206,733,44,2,Online,1,822.56,5.0,781.43,506.28,275.15,Completed
444,673,20251206,733,52,2,Online,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
444,674,20251206,733,45,2,Online,2,3281.6,0.0,6563.2,3917.62,2645.58,Completed
445,675,20251113,465,24,4,Wholesale,3,6901.74,0.0,20705.22,12733.62,7971.6,Completed
445,676,20251113,465,26,4,Wholesale,3,5258.5,5.0,14986.72,10037.07,4949.65,Completed
446,677,20260207,721,8,4,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
448,680,20241230,699,21,5,Retail Store,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
449,681,20260202,344,80,1,Wholesale,2,4557.3,0.0,9114.6,5863.36,3251.24,Completed
449,682,20260202,344,19,1,Wholesale,1,4374.56,0.0,4374.56,2639.94,1734.62,Completed
450,683,20241117,74,70,2,Online,3,4303.2,5.0,12264.12,9367.71,2896.41,Completed
450,684,20241117,74,57,2,Online,1,1826.43,0.0,1826.43,1061.39,765.04,Completed
450,685,20241117,74,65,2,Online,1,864.5,0.0,864.5,471.8,392.7,Completed
450,686,20241117,74,55,2,Online,1,1659.42,0.0,1659.42,903.52,755.9,Completed
451,687,20260607,124,8,5,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
452,688,20240818,508,81,3,Retail Store,1,692.89,0.0,692.89,498.78,194.11,Completed
452,689,20240818,508,36,3,Retail Store,1,4356.43,0.0,4356.43,2690.38,1666.05,Completed
453,690,20251017,616,82,1,Online,1,816.9,5.0,776.06,571.67,204.39,Completed
454,691,20260117,277,67,3,Retail Store,2,1854.0,5.0,3522.6,1990.78,1531.82,Completed
454,692,20260117,277,75,3,Retail Store,2,3268.16,0.0,6536.32,4159.62,2376.7,Completed
455,693,20231009,5,15,2,Online,2,12126.14,15.0,20614.44,17777.92,2836.52,Completed
455,694,20231009,5,22,2,Online,1,5909.06,5.0,5613.61,3718.66,1894.95,Completed
457,696,20251210,69,75,4,Online,1,3268.16,5.0,3104.75,2079.81,1024.94,Completed
460,700,20251222,712,45,2,Online,1,3281.6,0.0,3281.6,1958.81,1322.79,Completed
460,701,20251222,712,67,2,Online,2,1854.0,10.0,3337.2,1990.78,1346.42,Completed
461,702,20250502,210,64,1,Retail Store,2,935.05,0.0,1870.1,982.9,887.2,Completed
462,703,20240901,717,23,3,Online,3,5558.81,0.0,16676.43,11550.03,5126.4,Completed
463,704,20250726,746,35,3,Online,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
464,705,20240115,468,87,1,Online,3,536.26,0.0,1608.78,1152.36,456.42,Completed
464,706,20240115,468,85,1,Online,1,417.62,0.0,417.62,280.56,137.06,Completed
465,707,20260113,122,50,2,Retail Store,1,2922.94,0.0,2922.94,1701.86,1221.08,Completed
465,708,20260113,122,43,2,Retail Store,1,854.87,0.0,854.87,503.56,351.31,Completed
466,709,20250920,551,15,4,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
467,710,20251028,371,17,2,Online,1,15476.14,0.0,15476.14,11962.37,3513.77,Completed
467,711,20251028,371,38,2,Online,1,512.6,0.0,512.6,307.01,205.59,Completed
469,715,20251120,164,67,4,Retail Store,1,1854.0,0.0,1854.0,995.39,858.61,Completed
471,718,20260319,448,28,2,Online,1,5480.82,0.0,5480.82,3528.95,1951.87,Completed
472,719,20260110,239,70,3,Retail Store,1,4303.2,0.0,4303.2,3122.57,1180.63,Completed
473,720,20260426,52,32,4,Online,1,4474.51,10.0,4027.06,2890.6,1136.46,Completed
474,721,20240825,721,81,4,Online,2,692.89,0.0,1385.78,997.56,388.22,Completed
475,722,20260628,528,2,2,Retail Store,1,22157.13,0.0,22157.13,17402.58,4754.55,Completed
475,723,20260628,528,8,2,Retail Store,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
476,724,20241218,339,16,2,Retail Store,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
476,725,20241218,339,89,2,Retail Store,1,1041.09,5.0,989.04,781.4,207.64,Completed
478,728,20260107,117,53,1,Retail Store,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
478,729,20260107,117,87,1,Retail Store,1,536.26,5.0,509.45,384.12,125.33,Completed
479,730,20260603,312,61,2,Wholesale,1,241.57,0.0,241.57,141.06,100.51,Completed
479,731,20260603,312,6,2,Wholesale,1,20199.11,0.0,20199.11,15957.58,4241.53,Completed
479,732,20260603,312,49,2,Wholesale,1,4047.64,5.0,3845.26,2501.13,1344.13,Completed
480,733,20260601,660,21,3,Wholesale,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
482,736,20260610,443,15,4,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
484,738,20260430,428,54,1,Online,1,2742.3,0.0,2742.3,1591.69,1150.61,Completed
485,739,20260108,190,57,4,Online,1,1826.43,0.0,1826.43,1061.39,765.04,Completed
485,740,20260108,190,19,4,Online,1,4374.56,0.0,4374.56,2639.94,1734.62,Completed
486,741,20260427,102,87,2,Online,1,536.26,10.0,482.63,384.12,98.51,Completed
488,743,20251207,240,27,5,Wholesale,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
489,744,20250112,729,73,1,Online,1,4850.84,0.0,4850.84,3398.28,1452.56,Completed
491,746,20250801,780,90,2,Online,1,867.09,0.0,867.09,655.66,211.43,Completed
492,747,20240911,783,62,5,Retail Store,2,1408.64,0.0,2817.28,1506.7,1310.58,Completed
492,748,20240911,783,45,5,Retail Store,1,3281.6,0.0,3281.6,1958.81,1322.79,Completed
493,749,20240805,510,8,2,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
494,750,20260115,458,39,5,Online,2,1734.26,0.0,3468.52,2212.96,1255.56,Completed
494,751,20260115,458,27,5,Online,3,3772.72,0.0,11318.16,7787.34,3530.82,Completed
496,754,20260623,693,32,2,Online,1,4474.51,0.0,4474.51,2890.6,1583.91,Completed
497,755,20250812,418,56,3,Online,2,2379.66,0.0,4759.32,2396.12,2363.2,Completed
497,756,20250812,418,59,3,Online,2,1577.53,0.0,3155.06,1690.48,1464.58,Completed
499,758,20241002,486,41,1,Retail Store,1,2162.29,5.0,2054.18,1195.36,858.82,Completed
499,759,20241002,486,63,1,Retail Store,1,323.05,0.0,323.05,177.87,145.18,Completed
500,760,20240805,55,45,1,Retail Store,3,3281.6,0.0,9844.8,5876.43,3968.37,Completed
503,764,20251125,379,1,1,Online,3,16547.71,0.0,49643.13,36484.14,13158.99,Completed
503,765,20251125,379,54,1,Online,3,2742.3,10.0,7404.21,4775.07,2629.14,Completed
505,767,20260606,49,57,2,Wholesale,1,1826.43,5.0,1735.11,1061.39,673.72,Completed
506,768,20250618,792,29,5,Online,2,3880.7,15.0,6597.19,5027.26,1569.93,Completed
506,769,20250618,792,43,5,Online,2,854.87,0.0,1709.74,1007.12,702.62,Completed
507,770,20250405,467,51,1,Online,1,3900.27,10.0,3510.24,2399.19,1111.05,Completed
507,771,20250405,467,21,1,Online,1,5566.15,5.0,5287.84,3785.7,1502.14,Completed
508,772,20231031,441,66,4,Wholesale,1,785.79,0.0,785.79,395.02,390.77,Completed
511,776,20260614,709,60,2,Online,3,1873.77,5.0,5340.24,3031.89,2308.35,Completed
511,777,20260614,709,40,2,Online,1,4850.53,5.0,4608.0,2996.07,1611.93,Completed
512,778,20260602,488,42,1,Online,1,1830.31,5.0,1738.79,1098.69,640.1,Completed
512,779,20260602,488,31,1,Online,2,4244.99,0.0,8489.98,5352.5,3137.48,Completed
512,780,20260602,488,59,1,Online,1,1577.53,0.0,1577.53,845.24,732.29,Completed
512,781,20260602,488,78,1,Online,3,2386.16,0.0,7158.48,4618.17,2540.31,Completed
513,782,20250601,383,35,4,Online,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
514,783,20250712,794,31,3,Online,1,4244.99,0.0,4244.99,2676.25,1568.74,Completed
515,784,20251124,92,65,1,Online,3,864.5,0.0,2593.5,1415.4,1178.1,Completed
515,785,20251124,92,66,1,Online,3,785.79,0.0,2357.37,1185.06,1172.31,Completed
516,786,20250609,113,53,3,Retail Store,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
516,787,20250609,113,63,3,Retail Store,2,323.05,15.0,549.19,355.74,193.45,Completed
517,788,20250907,419,64,3,Retail Store,1,935.05,15.0,794.79,491.45,303.34,Completed
518,789,20250805,663,90,1,Online,1,867.09,0.0,867.09,655.66,211.43,Completed
518,790,20250805,663,32,1,Online,1,4474.51,0.0,4474.51,2890.6,1583.91,Completed
520,792,20260211,295,4,1,Online,1,12852.86,0.0,12852.86,10434.18,2418.68,Completed
521,793,20250424,551,1,4,Retail Store,2,16547.71,0.0,33095.42,24322.76,8772.66,Completed
522,794,20260628,615,27,4,Online,3,3772.72,0.0,11318.16,7787.34,3530.82,Completed
523,795,20260511,207,40,5,Online,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
525,797,20250605,663,2,1,Online,1,22157.13,0.0,22157.13,17402.58,4754.55,Completed
525,798,20250605,663,22,1,Online,1,5909.06,5.0,5613.61,3718.66,1894.95,Completed
525,799,20250605,663,34,1,Online,1,7092.2,5.0,6737.59,4391.4,2346.19,Completed
525,800,20250605,663,65,1,Online,1,864.5,0.0,864.5,471.8,392.7,Completed
526,801,20250309,772,39,1,Wholesale,1,1734.26,5.0,1647.55,1106.48,541.07,Completed
